,date,Temperature,Humidity,Light,CO2,HumidityRatio
4532,07/02/2015 21:22,19.89,26.7,0,433,0.003830569
4533,07/02/2015 21:23,19.89,26.675,0,443,0.00382696
4534,07/02/2015 21:23,19.89,26.7,0,438.75,0.003830569
4535,07/02/2015 21:24,19.89,26.7,0,441,0.003830569
4536,07/02/2015 21:26,19.89,26.79,0,443,0.003843561
4537,07/02/2015 21:27,19.89,26.7,0,438.6666667,0.003830569
4538,07/02/2015 21:28,19.89,26.79,0,437,0.003843561
4539,07/02/2015 21:29,19.89,26.79,0,438,0.003843561
4540,07/02/2015 21:29,19.89,26.79,0,437.5,0.003843561
4541,07/02/2015 21:30,19.89,26.84,0,445,0.003850779
4542,07/02/2015 21:32,19.89,26.89,0,443,0.003857997
4543,07/02/2015 21:33,19.89,26.89333333,0,440.6666667,0.003858478
4544,07/02/2015 21:34,19.89,26.945,0,441.5,0.003865937
4545,07/02/2015 21:35,19.89,27,0,442.5,0.003873877
4546,07/02/2015 21:36,19.89,27,0,440.5,0.003873877
4547,07/02/2015 21:36,19.89,27.1,0,438,0.003888314
4548,07/02/2015 21:38,19.89,27.1,0,438,0.003888314
4549,07/02/2015 21:39,19.89,27.1,0,438.5,0.003888314
4550,07/02/2015 21:40,19.79,27.1,0,441,0.003864124
4551,07/02/2015 21:40,19.89,27.2,0,444,0.003902753
4552,07/02/2015 21:42,19.89,27.245,0,441.5,0.00390925
4553,07/02/2015 21:42,19.89,27.29,0,438,0.003915747
4554,07/02/2015 21:43,19.89,27.29,0,441,0.003915747
4555,07/02/2015 21:45,19.79,27.2,0,440.5,0.003878472
4556,07/02/2015 21:46,19.79,27.23,0,443,0.003882776
4557,07/02/2015 21:47,19.79,27.29,0,442,0.003891385
4558,07/02/2015 21:48,19.79,27.29,0,446,0.003891385
4559,07/02/2015 21:49,19.79,27.29,0,444,0.003891385
4560,07/02/2015 21:49,19.79,27.29,0,438,0.003891385
4561,07/02/2015 21:51,19.79,27.29,0,438,0.003891385
4562,07/02/2015 21:52,19.79,27.29,0,437,0.003891385
4563,07/02/2015 21:53,19.79,27.35666667,0,437,0.003900951
4564,07/02/2015 21:53,19.79,27.39,0,443.5,0.003905734
4565,07/02/2015 21:55,19.79,27.5,0,444,0.003921519
4566,07/02/2015 21:55,19.79,27.39,0,442,0.003905734
4567,07/02/2015 21:56,19.79,27.5,0,440,0.003921519
4568,07/02/2015 21:58,19.79,27.5,0,441,0.003921519
4569,07/02/2015 21:59,19.79,27.5,0,443.6666667,0.003921519
4570,07/02/2015 22:00,19.79,27.5,0,438.3333333,0.003921519
4571,07/02/2015 22:01,19.79,27.5,0,444,0.003921519
4572,07/02/2015 22:01,19.79,27.5,0,444.5,0.003921519
4573,07/02/2015 22:02,19.79,27.6,0,440,0.003935869
4574,07/02/2015 22:04,19.79,27.65,0,441,0.003943044
4575,07/02/2015 22:05,19.79,27.7,0,436.5,0.00395022
4576,07/02/2015 22:06,19.745,27.7,0,435,0.003939135
4577,07/02/2015 22:07,19.79,27.7,0,442,0.00395022
4578,07/02/2015 22:08,19.79,27.7,0,443,0.00395022
4579,07/02/2015 22:08,19.79,27.79,0,441,0.003963136
4580,07/02/2015 22:09,19.7,27.79,0,439,0.00394092
4581,07/02/2015 22:11,19.7,27.84,0,437,0.003948056
4582,07/02/2015 22:12,19.7,27.89,0,440,0.003955192
4583,07/02/2015 22:13,19.73,27.96333333,0,439,0.003973097
4584,07/02/2015 22:14,19.79,28,0,438,0.003993277
4585,07/02/2015 22:14,19.7,27.945,0,438,0.003963041
4586,07/02/2015 22:15,19.745,27.945,0,443,0.003974198
4587,07/02/2015 22:17,19.79,27.79,0,439,0.003963136
4588,07/02/2015 22:18,19.745,27.79,0,441,0.003952015
4589,07/02/2015 22:19,19.79,27.79,0,437.5,0.003963136
4590,07/02/2015 22:20,19.79,27.79,0,439.5,0.003963136
4591,07/02/2015 22:21,19.79,27.79,0,435.5,0.003963136
4592,07/02/2015 22:21,19.79,27.79,0,438,0.003963136
4593,07/02/2015 22:23,19.79,27.79,0,437,0.003963136
4594,07/02/2015 22:24,19.79,27.79,0,434.6666667,0.003963136
4595,07/02/2015 22:25,19.79,27.79,0,439,0.003963136
4596,07/02/2015 22:25,19.79,27.79,0,438,0.003963136
4597,07/02/2015 22:27,19.79,27.84,0,441.5,0.003970312
4598,07/02/2015 22:27,19.79,27.79,0,439.5,0.003963136
4599,07/02/2015 22:28,19.79,27.945,0,436,0.003985383
4600,07/02/2015 22:30,19.79,28.05,0,433.5,0.004000454
4601,07/02/2015 22:31,19.79,28.05,0,433,0.004000454
4602,07/02/2015 22:32,19.79,28.15,0,433.5,0.004014807
4603,07/02/2015 22:33,19.79,28.03333333,0,431.6666667,0.003998061
4604,07/02/2015 22:34,19.79,28.1,0,431.5,0.00400763
4605,07/02/2015 22:34,19.79,28.2,0,430.5,0.004021985
4606,07/02/2015 22:36,19.76,28.23,0,435,0.004018754
4607,07/02/2015 22:37,19.7,28.29,0,438,0.004012283
4608,07/02/2015 22:38,19.745,28.34,0,439.5,0.004030737
4609,07/02/2015 22:38,19.7,28.39,0,440.5,0.004026558
4610,07/02/2015 22:40,19.7,28.39,0,435.5,0.004026558
4611,07/02/2015 22:40,19.7,28.39,0,435.5,0.004026558
4612,07/02/2015 22:41,19.7,28.445,0,438.5,0.004034409
4613,07/02/2015 22:43,19.7,28.5,0,437,0.00404226
4614,07/02/2015 22:44,19.7,28.5,0,430.5,0.00404226
4615,07/02/2015 22:45,19.7,28.5,0,433.5,0.00404226
4616,07/02/2015 22:46,19.7,28.445,0,437.5,0.004034409
4617,07/02/2015 22:46,19.7,28.5,0,436.5,0.00404226
4618,07/02/2015 22:47,19.7,28.5,0,439,0.00404226
4619,07/02/2015 22:49,19.7,28.5,0,437,0.00404226
4620,07/02/2015 22:50,19.7,28.5,0,440.5,0.00404226
4621,07/02/2015 22:51,19.7,28.53333333,0,441.3333333,0.004047019
4622,07/02/2015 22:52,19.7,28.56666667,0,439.6666667,0.004051777
4623,07/02/2015 22:53,19.7,28.6,0,440,0.004056536
4624,07/02/2015 22:53,19.65,28.6,0,439.5,0.004043878
4625,07/02/2015 22:54,19.7,28.65,0,436,0.004063674
4626,07/02/2015 22:56,19.65,28.65,0,438.5,0.004050994
4627,07/02/2015 22:57,19.65,28.65,0,440.5,0.004050994
4628,07/02/2015 22:58,19.7,28.7,0,437.5,0.004070813
4629,07/02/2015 22:59,19.6,28.6,0,435,0.004031255
4630,07/02/2015 22:59,19.7,28.7,0,435.5,0.004070813
4631,07/02/2015 23:00,19.7,28.7,0,440,0.004070813
4632,07/02/2015 23:02,19.6,28.6,0,438,0.004031255
4633,07/02/2015 23:03,19.66666667,28.73,0,439.6666667,0.004066614
4634,07/02/2015 23:04,19.65,28.745,0,441,0.004064514
4635,07/02/2015 23:05,19.65,28.79,0,438,0.004070919
4636,07/02/2015 23:06,19.7,28.945,0,440,0.004105793
4637,07/02/2015 23:06,19.7,28.945,0,441.5,0.004105793
4638,07/02/2015 23:08,19.6,28.89,0,439,0.004072399
4639,07/02/2015 23:09,19.6,28.84,0,435,0.004065305
4640,07/02/2015 23:10,19.65,28.945,0,437,0.00409298
4641,07/02/2015 23:10,19.65,28.945,0,438.5,0.00409298
4642,07/02/2015 23:12,19.6,28.89,0,439,0.004072399
4643,07/02/2015 23:12,19.7,29,0,441,0.004113646
4644,07/02/2015 23:13,19.65,28.945,0,441,0.00409298
4645,07/02/2015 23:15,19.6,28.89,0,444.5,0.004072399
4646,07/02/2015 23:16,19.65,28.945,0,443.5,0.00409298
4647,07/02/2015 23:17,19.7,29.05,0,437.5,0.004120786
4648,07/02/2015 23:18,19.7,29,0,438.5,0.004113646
4649,07/02/2015 23:19,19.6,28.89,0,433.5,0.004072399
4650,07/02/2015 23:19,19.7,29,0,432,0.004113646
4651,07/02/2015 23:21,19.7,28.89,0,433,0.00409794
4652,07/02/2015 23:22,19.66666667,28.85666667,0,433,0.004084661
4653,07/02/2015 23:23,19.7,28.89,0,439,0.00409794
4654,07/02/2015 23:23,19.7,29,0,440,0.004113646
4655,07/02/2015 23:25,19.65,28.89,0,439,0.004085152
4656,07/02/2015 23:25,19.7,28.945,0,437.5,0.004105793
4657,07/02/2015 23:26,19.7,29.05,0,438,0.004120786
4658,07/02/2015 23:28,19.65,28.945,0,441,0.00409298
4659,07/02/2015 23:29,19.7,29.05,0,438.5,0.004120786
4660,07/02/2015 23:30,19.7,29.05,0,437.5,0.004120786
4661,07/02/2015 23:31,19.7,29.05,0,444,0.004120786
4662,07/02/2015 23:31,19.7,29.1,0,439,0.004127925
4663,07/02/2015 23:32,19.7,29.1,0,438,0.004127925
4664,07/02/2015 23:34,19.66666667,29.1,0,439.6666667,0.004119333
4665,07/02/2015 23:35,19.7,29,0,438,0.004113646
4666,07/02/2015 23:36,19.7,29,0,438,0.004113646
4667,07/02/2015 23:37,19.7,29.05,0,438.5,0.004120786
4668,07/02/2015 23:38,19.7,29,0,438,0.004113646
4669,07/02/2015 23:38,19.7,29.16666667,0,439.6666667,0.004137445
4670,07/02/2015 23:39,19.7,29.1,0,436,0.004127925
4671,07/02/2015 23:41,19.6,29.1,0,438,0.004102197
4672,07/02/2015 23:42,19.66666667,29.1,0,440.6666667,0.004119333
4673,07/02/2015 23:43,19.7,29.1,0,440,0.004127925
4674,07/02/2015 23:44,19.65,29.2,0,435,0.004129278
4675,07/02/2015 23:44,19.65,29.245,0,438,0.004135684
4676,07/02/2015 23:45,19.65,29.245,0,439.5,0.004135684
4677,07/02/2015 23:47,19.65,29.29,0,432.5,0.00414209
4678,07/02/2015 23:48,19.65,29.34,0,433,0.004149208
4679,07/02/2015 23:49,19.6,29.29,0,432,0.004129159
4680,07/02/2015 23:50,19.6,29.29,0,437,0.004129159
4681,07/02/2015 23:51,19.65,29.34,0,435,0.004149208
4682,07/02/2015 23:51,19.6,29.29,0,438,0.004129159
4683,07/02/2015 23:53,19.7,29.39,0,438,0.004169338
4684,07/02/2015 23:54,19.6,29.29,0,439.3333333,0.004129159
4685,07/02/2015 23:55,19.63333333,29.35666667,0,436.6666667,0.004147256
4686,07/02/2015 23:55,19.6,29.39,0,432,0.00414335
4687,07/02/2015 23:57,19.6,29.39,0,438,0.00414335
4688,07/02/2015 23:57,19.6,29.39,0,440.6666667,0.00414335
4689,07/02/2015 23:58,19.6,29.39,0,438,0.00414335
4690,08/02/2015 0:00,19.6,29.39,0,438.5,0.00414335
4691,08/02/2015 0:01,19.6,29.46333333,0,438.6666667,0.004153757
4692,08/02/2015 0:02,19.6,29.5,0,437.5,0.004158961
4693,08/02/2015 0:03,19.6,29.445,0,437,0.004151156
4694,08/02/2015 0:04,19.6,29.5,0,440,0.004158961
4695,08/02/2015 0:04,19.55,29.5,0,441,0.004145972
4696,08/02/2015 0:06,19.6,29.5,0,438,0.004158961
4697,08/02/2015 0:07,19.6,29.5,0,439,0.004158961
4698,08/02/2015 0:08,19.6,29.5,0,440.5,0.004158961
4699,08/02/2015 0:08,19.6,29.6,0,439.5,0.004173154
4700,08/02/2015 0:10,19.5,29.65,0,440,0.004154174
4701,08/02/2015 0:10,19.55,29.65,0,442,0.004167194
4702,08/02/2015 0:11,19.55,29.7,0,441.5,0.004174269
4703,08/02/2015 0:13,19.5,29.7,0,441.6666667,0.004161226
4704,08/02/2015 0:14,19.55,29.7,0,440,0.004174269
4705,08/02/2015 0:15,19.525,29.675,0,437.25,0.004164211
4706,08/02/2015 0:16,19.6,29.7,0,435,0.004187347
4707,08/02/2015 0:16,19.6,29.6,0,443,0.004173154
4708,08/02/2015 0:17,19.6,29.55,0,437,0.004166058
4709,08/02/2015 0:19,19.6,29.63333333,0,436.6666667,0.004177885
4710,08/02/2015 0:20,19.6,29.5,0,436,0.004158961
4711,08/02/2015 0:21,19.6,29.5,0,437,0.004158961
4712,08/02/2015 0:22,19.6,29.5,0,438,0.004158961
4713,08/02/2015 0:23,19.6,29.5,0,439.5,0.004158961
4714,08/02/2015 0:23,19.6,29.5,0,440,0.004158961
4715,08/02/2015 0:24,19.6,29.5,0,440,0.004158961
4716,08/02/2015 0:26,19.6,29.55,0,442,0.004166058
4717,08/02/2015 0:27,19.6,29.5,0,439.5,0.004158961
4718,08/02/2015 0:28,19.6,29.6,0,434.3333333,0.004173154
4719,08/02/2015 0:29,19.6,29.55,0,435.5,0.004166058
4720,08/02/2015 0:29,19.6,29.7,0,437,0.004187347
4721,08/02/2015 0:30,19.6,29.66666667,0,437.6666667,0.004182616
4722,08/02/2015 0:32,19.6,29.65,0,440.5,0.004180251
4723,08/02/2015 0:33,19.6,29.7,0,439.5,0.004187347
4724,08/02/2015 0:34,19.6,29.79,0,440,0.004200122
4725,08/02/2015 0:35,19.6,29.79,0,436.5,0.004200122
4726,08/02/2015 0:36,19.6,29.79,0,435.5,0.004200122
4727,08/02/2015 0:36,19.6,29.79,0,434,0.004200122
4728,08/02/2015 0:38,19.6,29.79,0,430,0.004200122
4729,08/02/2015 0:39,19.6,29.84,0,433.5,0.004207219
4730,08/02/2015 0:40,19.6,29.89,0,435.5,0.004214317
4731,08/02/2015 0:40,19.6,29.89,0,439,0.004214317
4732,08/02/2015 0:42,19.6,29.89,0,435,0.004214317
4733,08/02/2015 0:42,19.6,29.89,0,440,0.004214317
4734,08/02/2015 0:43,19.6,29.89,0,443,0.004214317
4735,08/02/2015 0:45,19.55,29.89,0,439,0.004201153
4736,08/02/2015 0:46,19.6,29.92666667,0,437.5,0.004219522
4737,08/02/2015 0:47,19.55,29.945,0,439.6666667,0.004208936
4738,08/02/2015 0:48,19.6,29.89,0,446,0.004214317
4739,08/02/2015 0:49,19.55,29.89,0,441,0.004201153
4740,08/02/2015 0:49,19.55,29.89,0,442,0.004201153
4741,08/02/2015 0:51,19.55,29.945,0,442,0.004208936
4742,08/02/2015 0:52,19.5,30,0,439.5,0.004203543
4743,08/02/2015 0:53,19.6,30,0,437,0.004229932
4744,08/02/2015 0:53,19.5,30.03333333,0,436.6666667,0.004208245
4745,08/02/2015 0:55,19.5,30,0,435,0.004203543
4746,08/02/2015 0:55,19.5,30,0,434,0.004203543
4747,08/02/2015 0:56,19.55,30,0,436,0.004216719
4748,08/02/2015 0:58,19.55,30,0,438.5,0.004216719
4749,08/02/2015 0:59,19.5,30,0,437,0.004203543
4750,08/02/2015 1:00,19.5,30.1,0,435.5,0.00421765
4751,08/02/2015 1:01,19.5,30.06666667,0,437,0.004212947
4752,08/02/2015 1:01,19.5,30.1,0,438.5,0.00421765
4753,08/02/2015 1:02,19.5,30.1,0,436.6666667,0.00421765
4754,08/02/2015 1:04,19.5,30.1,0,436.5,0.00421765
4755,08/02/2015 1:05,19.5,30.1,0,438,0.00421765
4756,08/02/2015 1:06,19.5,30.1,0,436,0.00421765
4757,08/02/2015 1:07,19.5,30.1,0,431,0.00421765
4758,08/02/2015 1:08,19.5,30.13333333,0,433,0.004222352
4759,08/02/2015 1:08,19.5,30.1,0,436,0.00421765
4760,08/02/2015 1:09,19.6,30.2,0,438,0.004258324
4761,08/02/2015 1:11,19.5,30.2,0,436.5,0.004231757
4762,08/02/2015 1:12,19.5,30.2,0,439,0.004231757
4763,08/02/2015 1:13,19.5,30.2,0,438,0.004231757
4764,08/02/2015 1:14,19.5,30.2,0,436.5,0.004231757
4765,08/02/2015 1:14,19.5,30.2675,0,436.5,0.00424128
4766,08/02/2015 1:15,19.5,30.29,0,441.5,0.004244454
4767,08/02/2015 1:17,19.5,30.29,0,442.5,0.004244454
4768,08/02/2015 1:18,19.5,30.29,0,440.5,0.004244454
4769,08/02/2015 1:19,19.5,30.29,0,444.6666667,0.004244454
4770,08/02/2015 1:20,19.5,30.29,0,439,0.004244454
4771,08/02/2015 1:21,19.5,30.245,0,437,0.004238106
4772,08/02/2015 1:21,19.5,30.2,0,438,0.004231757
4773,08/02/2015 1:23,19.55,30.15,0,438.5,0.004237946
4774,08/02/2015 1:24,19.5,30.1,0,434,0.00421765
4775,08/02/2015 1:25,19.5,30.1,0,433.5,0.00421765
4776,08/02/2015 1:25,19.5,30.1,0,437.3333333,0.00421765
4777,08/02/2015 1:27,19.5,30.1,0,442,0.00421765
4778,08/02/2015 1:27,19.5,30.15,0,443.5,0.004224703
4779,08/02/2015 1:28,19.5,30.15,0,445.5,0.004224703
4780,08/02/2015 1:30,19.5,30.1,0,439,0.00421765
4781,08/02/2015 1:31,19.6,30.1,0,442,0.004244128
4782,08/02/2015 1:32,19.53333333,30.1,0,439.6666667,0.004226459
4783,08/02/2015 1:33,19.5,30.1,0,440,0.00421765
4784,08/02/2015 1:34,19.5,30.15,0,438.5,0.004224703
4785,08/02/2015 1:34,19.56666667,30.16666667,0,442.6666667,0.00424473
4786,08/02/2015 1:36,19.56666667,30.2,0,436.3333333,0.004249452
4787,08/02/2015 1:37,19.56666667,30.2,0,438,0.004249452
4788,08/02/2015 1:38,19.5,30.2,0,437,0.004231757
4789,08/02/2015 1:38,19.6,30.2,0,441.5,0.004258324
4790,08/02/2015 1:40,19.6,30.2,0,441,0.004258324
4791,08/02/2015 1:40,19.5,30.2,0,439,0.004231757
4792,08/02/2015 1:41,19.55,30.2,0,441.5,0.004245022
4793,08/02/2015 1:43,19.53333333,30.32333333,0,437,0.004258033
4794,08/02/2015 1:44,19.55,30.34,0,437.5,0.004264836
4795,08/02/2015 1:45,19.5,30.39,0,443,0.004258563
4796,08/02/2015 1:46,19.5,30.29,0,437,0.004244454
4797,08/02/2015 1:46,19.5,30.39,0,433,0.004258563
4798,08/02/2015 1:47,19.5,30.39,0,434.5,0.004258563
4799,08/02/2015 1:49,19.5,30.39,0,436,0.004258563
4800,08/02/2015 1:50,19.56666667,30.39,0,439.6666667,0.004276371
4801,08/02/2015 1:51,19.5,30.5,0,439,0.004274083
4802,08/02/2015 1:52,19.5,30.5,0,441,0.004274083
4803,08/02/2015 1:53,19.5,30.5,0,439,0.004274083
4804,08/02/2015 1:53,19.5,30.5,0,440,0.004274083
4805,08/02/2015 1:54,19.5,30.6,0,436,0.004288193
4806,08/02/2015 1:56,19.5,30.6,0,436,0.004288193
4807,08/02/2015 1:57,19.5,30.6,0,437.75,0.004288193
4808,08/02/2015 1:58,19.445,30.55,0,435,0.004266418
4809,08/02/2015 1:59,19.5,30.6,0,438.5,0.004288193
4810,08/02/2015 1:59,19.5,30.6,0,439,0.004288193
4811,08/02/2015 2:00,19.39,30.55,0,436.5,0.004251742
4812,08/02/2015 2:02,19.445,30.65,0,440,0.004280479
4813,08/02/2015 2:03,19.39,30.55,0,441.5,0.004251742
4814,08/02/2015 2:04,19.42666667,30.53333333,0,441,0.00425918
4815,08/02/2015 2:05,19.39,30.55,0,440,0.004251742
4816,08/02/2015 2:06,19.445,30.55,0,433,0.004266418
4817,08/02/2015 2:06,19.39,30.6,0,440,0.004258748
4818,08/02/2015 2:08,19.5,30.7,0,435,0.004302304
4819,08/02/2015 2:09,19.39,30.6,0,436,0.004258748
4820,08/02/2015 2:10,19.39,30.7,0,436,0.004272761
4821,08/02/2015 2:10,19.445,30.7,0,431.5,0.00428751
4822,08/02/2015 2:12,19.39,30.7,0,439,0.004272761
4823,08/02/2015 2:12,19.39,30.7,0,440.5,0.004272761
4824,08/02/2015 2:13,19.39,30.7,0,438,0.004272761
4825,08/02/2015 2:15,19.39,30.745,0,438,0.004279067
4826,08/02/2015 2:16,19.39,30.79,0,438,0.004285374
4827,08/02/2015 2:17,19.39,30.79,0,433.6666667,0.004285374
4828,08/02/2015 2:18,19.39,30.79,0,439,0.004285374
4829,08/02/2015 2:19,19.39,30.745,0,438,0.004279067
4830,08/02/2015 2:19,19.39,30.745,0,439.5,0.004279067
4831,08/02/2015 2:21,19.39,30.745,0,436,0.004279067
4832,08/02/2015 2:22,19.39,30.7,0,437,0.004272761
4833,08/02/2015 2:23,19.39,30.79,0,437,0.004285374
4834,08/02/2015 2:23,19.39,30.73,0,446.3333333,0.004276965
4835,08/02/2015 2:25,19.5,30.79,0,447,0.004315004
4836,08/02/2015 2:25,19.39,30.79,0,440,0.004285374
4837,08/02/2015 2:26,19.39,30.79,0,441,0.004285374
4838,08/02/2015 2:28,19.39,30.84,0,438,0.004292381
4839,08/02/2015 2:29,19.39,30.89,0,434,0.004299388
4840,08/02/2015 2:30,19.39,30.89,0,435.3333333,0.004299388
4841,08/02/2015 2:31,19.39,30.92666667,0,439.3333333,0.004304527
4842,08/02/2015 2:31,19.39,30.945,0,438.5,0.004307096
4843,08/02/2015 2:32,19.39,30.89,0,434.5,0.004299388
4844,08/02/2015 2:34,19.39,30.82333333,0,441.3333333,0.004290045
4845,08/02/2015 2:35,19.42666667,30.86,0,441,0.004305063
4846,08/02/2015 2:36,19.39,30.89,0,437,0.004299388
4847,08/02/2015 2:37,19.39,30.89,0,433.5,0.004299388
4848,08/02/2015 2:38,19.39,30.89,0,434,0.004299388
4849,08/02/2015 2:38,19.39,30.84,0,439,0.004292381
4850,08/02/2015 2:39,19.39,30.84,0,441.5,0.004292381
4851,08/02/2015 2:41,19.39,30.84,0,440,0.004292381
4852,08/02/2015 2:42,19.39,30.89,0,443,0.004299388
4853,08/02/2015 2:43,19.39,31,0,441.6666667,0.004314804
4854,08/02/2015 2:44,19.39,31,0,437,0.004314804
4855,08/02/2015 2:44,19.39,31.05,0,434.5,0.004321812
4856,08/02/2015 2:45,19.39,31.1,0,436.6666667,0.00432882
4857,08/02/2015 2:47,19.29,31.1,0,442,0.004301766
4858,08/02/2015 2:48,19.34,31.05,0,434.5,0.004308289
4859,08/02/2015 2:49,19.39,31.1,0,437,0.00432882
4860,08/02/2015 2:50,19.39,31,0,439,0.004314804
4861,08/02/2015 2:51,19.39,31.05,0,435.5,0.004321812
4862,08/02/2015 2:51,19.39,31.1,0,434,0.00432882
4863,08/02/2015 2:53,19.39,31.06666667,0,433,0.004324148
4864,08/02/2015 2:54,19.39,31.1,0,440,0.00432882
4865,08/02/2015 2:55,19.39,31.1,0,436,0.00432882
4866,08/02/2015 2:55,19.39,31.1,0,434,0.00432882
4867,08/02/2015 2:57,19.39,31.05,0,431.5,0.004321812
4868,08/02/2015 2:57,19.35666667,31.1,0,437,0.004319785
4869,08/02/2015 2:58,19.39,31.1,0,437,0.00432882
4870,08/02/2015 3:00,19.39,31.1,0,440.5,0.00432882
4871,08/02/2015 3:01,19.39,31.1,0,440,0.00432882
4872,08/02/2015 3:02,19.39,31.1,0,440.6666667,0.00432882
4873,08/02/2015 3:03,19.39,31.1,0,440,0.00432882
4874,08/02/2015 3:04,19.34,31.15,0,440,0.00432226
4875,08/02/2015 3:04,19.39,31.1,0,441,0.00432882
4876,08/02/2015 3:06,19.39,31.1,0,435,0.00432882
4877,08/02/2015 3:07,19.39,31.1,0,439,0.00432882
4878,08/02/2015 3:08,19.39,31.1,0,438,0.00432882
4879,08/02/2015 3:08,19.39,31.1,0,437,0.00432882
4880,08/02/2015 3:10,19.39,31.1,0,436.6666667,0.00432882
4881,08/02/2015 3:10,19.34,31.1,0,436.5,0.004315274
4882,08/02/2015 3:11,19.39,31.1,0,436,0.00432882
4883,08/02/2015 3:13,19.39,31.15,0,436.5,0.004335828
4884,08/02/2015 3:14,19.29,31.2,0,435.5,0.004315694
4885,08/02/2015 3:15,19.39,31.2,0,437,0.004342836
4886,08/02/2015 3:16,19.34,31.2,0,437.5,0.004329246
4887,08/02/2015 3:16,19.29,31.2,0,437,0.004315694
4888,08/02/2015 3:17,19.34,31.2,0,431,0.004329246
4889,08/02/2015 3:19,19.39,31.2,0,433,0.004342836
4890,08/02/2015 3:20,19.35666667,31.2,0,439,0.004333772
4891,08/02/2015 3:21,19.34,31.15,0,438,0.00432226
4892,08/02/2015 3:22,19.29,31.15,0,438,0.00430873
4893,08/02/2015 3:23,19.39,31.16666667,0,441,0.004338164
4894,08/02/2015 3:23,19.39,31,0,438,0.004314804
4895,08/02/2015 3:24,19.39,31.1,0,437,0.00432882
4896,08/02/2015 3:26,19.39,31.05,0,437,0.004321812
4897,08/02/2015 3:27,19.39,31.1,0,437,0.00432882
4898,08/02/2015 3:28,19.39,31.05,0,437,0.004321812
4899,08/02/2015 3:29,19.39,31,0,434,0.004314804
4900,08/02/2015 3:29,19.39,31.06666667,0,437.6666667,0.004324148
4901,08/02/2015 3:30,19.39,31,0,443,0.004314804
4902,08/02/2015 3:32,19.42666667,31,0,439,0.004324729
4903,08/02/2015 3:33,19.39,31,0,440,0.004314804
4904,08/02/2015 3:34,19.445,31,0,434,0.004329699
4905,08/02/2015 3:35,19.39,31,0,435,0.004314804
4906,08/02/2015 3:36,19.39,30.945,0,432,0.004307096
4907,08/02/2015 3:36,19.39,31,0,437,0.004314804
4908,08/02/2015 3:38,19.39,31,0,433.5,0.004314804
4909,08/02/2015 3:39,19.39,31,0,435,0.004314804
4910,08/02/2015 3:40,19.445,31,0,436.5,0.004329699
4911,08/02/2015 3:40,19.445,31,0,434.5,0.004329699
4912,08/02/2015 3:42,19.39,31,0,438.3333333,0.004314804
4913,08/02/2015 3:42,19.39,31,0,440.5,0.004314804
4914,08/02/2015 3:43,19.39,31,0,438.6666667,0.004314804
4915,08/02/2015 3:45,19.39,31,0,436.5,0.004314804
4916,08/02/2015 3:46,19.39,31,0,437,0.004314804
4917,08/02/2015 3:47,19.39,31,0,443.5,0.004314804
4918,08/02/2015 3:48,19.39,31.1,0,436.5,0.00432882
4919,08/02/2015 3:49,19.39,31.1,0,435,0.00432882
4920,08/02/2015 3:49,19.5,31.2,0,438.5,0.004372866
4921,08/02/2015 3:51,19.39,31.1,0,437.5,0.00432882
4922,08/02/2015 3:52,19.39,31.15,0,433.5,0.004335828
4923,08/02/2015 3:53,19.39,31.2,0,434,0.004342836
4924,08/02/2015 3:53,19.39,31.2,0,436,0.004342836
4925,08/02/2015 3:55,19.39,31.2,0,434,0.004342836
4926,08/02/2015 3:55,19.39,31.2,0,434.5,0.004342836
4927,08/02/2015 3:56,19.39,31.2,0,433.6666667,0.004342836
4928,08/02/2015 3:58,19.39,31.2,0,431.5,0.004342836
4929,08/02/2015 3:59,19.39,31.2,0,432,0.004342836
4930,08/02/2015 4:00,19.39,31.2,0,438,0.004342836
4931,08/02/2015 4:01,19.39,31.2,0,437.5,0.004342836
4932,08/02/2015 4:01,19.39,31.2,0,433,0.004342836
4933,08/02/2015 4:02,19.39,31.2,0,437,0.004342836
4934,08/02/2015 4:04,19.39,31.2,0,433.5,0.004342836
4935,08/02/2015 4:05,19.39,31.245,0,434.5,0.004349144
4936,08/02/2015 4:06,19.34,31.2,0,433.5,0.004329246
4937,08/02/2015 4:07,19.29,31.245,0,433.5,0.004321962
4938,08/02/2015 4:08,19.34,31.2,0,433.5,0.004329246
4939,08/02/2015 4:08,19.39,31.245,0,436.5,0.004349144
4940,08/02/2015 4:09,19.29,31.29,0,436,0.00432823
4941,08/02/2015 4:11,19.34,31.29,0,433,0.004341822
4942,08/02/2015 4:12,19.29,31.29,0,434,0.00432823
4943,08/02/2015 4:13,19.32333333,31.29,0,431,0.004337287
4944,08/02/2015 4:14,19.39,31.29,0,436,0.004355451
4945,08/02/2015 4:14,19.29,31.29,0,439.5,0.00432823
4946,08/02/2015 4:15,19.29,31.29,0,439,0.00432823
4947,08/02/2015 4:17,19.39,31.29,0,435.5,0.004355451
4948,08/02/2015 4:18,19.29,31.34,0,437,0.004335194
4949,08/02/2015 4:19,19.29,31.39,0,436.5,0.004342159
4950,08/02/2015 4:20,19.39,31.39,0,438,0.004369469
4951,08/02/2015 4:21,19.29,31.39,0,433,0.004342159
4952,08/02/2015 4:21,19.29,31.46333333,0,435,0.004352374
4953,08/02/2015 4:23,19.29,31.5,0,434.3333333,0.004357482
4954,08/02/2015 4:24,19.39,31.39,0,438,0.004369469
